2021-11-01 17:09:37	-1
2021-11-01 17:11:44	-1
2021-11-01 17:12:05	1
2021-11-01 17:12:24	-1
2021-11-01 17:16:20	-1
2021-11-01 17:20:24	1
2021-11-01 17:24:15	-1
2021-11-01 17:36:12	1
2021-11-01 17:37:45	1
2021-11-01 17:39:30	1
2021-11-01 17:40:44	-1
2021-11-01 17:41:54	-1
2021-11-01 17:42:31	1
2021-11-01 17:43:23	-1
2021-11-01 17:46:36	1
2021-11-01 17:46:46	-1
2021-11-01 17:46:54	1
2021-11-01 17:47:22	1
2021-11-01 17:49:10	1
2021-11-01 17:50:14	-1
2021-11-01 17:50:33	-1
2021-11-01 17:50:37	-1
2021-11-01 17:50:43	1
2021-11-01 17:53:40	-1
2021-11-01 17:54:36	-1
2021-11-01 18:00:27	1
2021-11-01 18:00:34	1
2021-11-01 18:00:38	1
2021-11-01 18:00:42	1
2021-11-01 18:00:48	1
2021-11-01 18:04:37	-1
2021-11-01 18:05:27	-1
2021-11-01 18:08:08	-1
2021-11-01 18:08:29	-1
2021-11-01 18:09:31	1
2021-11-01 18:12:13	1
2021-11-01 18:13:48	-1
2021-11-01 18:13:49	1
2021-11-01 18:16:14	-1
2021-11-01 18:17:21	-1
2021-11-01 18:23:58	1
2021-11-01 18:28:06	-1
2021-11-01 18:29:36	1
2021-11-01 18:31:30	-1
2021-11-01 18:32:31	1
2021-11-01 18:33:01	-1
2021-11-01 18:35:39	1
2021-11-01 18:37:01	-1
2021-11-01 18:39:07	1
2021-11-01 18:40:18	-1
2021-11-01 18:41:39	1
2021-11-01 18:42:36	-1
2021-11-01 18:44:53	1
2021-11-01 18:45:45	-1
2021-11-01 18:48:13	-1
2021-11-01 18:49:35	1
2021-11-01 18:53:44	-1
2021-11-01 18:54:31	1
2021-11-01 18:55:55	1
2021-11-01 18:57:44	1
2021-11-01 18:57:53	-1
2021-11-01 18:59:40	-1
2021-11-01 19:01:34	-1
2021-11-01 19:08:13	1
2021-11-01 19:11:40	-1
2021-11-01 19:17:08	1
2021-11-01 19:20:41	-1
2021-11-01 19:24:26	1
2021-11-01 19:28:00	-1
2021-11-01 19:30:00	-1
2021-11-01 19:31:42	-1
2021-11-01 19:33:55	-1
2021-11-01 19:36:12	-1
2021-11-01 20:15:35	1
2021-11-01 20:15:49	1
2021-11-01 20:17:22	1
2021-11-01 20:27:12	-1
2021-11-01 20:44:43	1
2021-11-01 20:45:11	-1
2021-11-01 20:53:57	-1
2021-11-01 21:06:53	1
2021-11-01 21:13:19	-1
2021-11-01 21:16:45	1
2021-11-01 22:35:20	1
2021-11-01 22:35:41	-1
2021-11-01 23:07:16	1
2021-11-01 23:13:05	-1
2021-11-01 23:13:49	-1
2021-11-01 23:18:04	-1
2021-11-02 02:08:53	1
2021-11-02 02:30:24	-1
2021-11-02 06:00:35	1
2021-11-02 06:00:39	1
2021-11-02 06:00:44	1
2021-11-02 06:00:49	1
2021-11-02 06:00:55	1
2021-11-02 06:00:59	1
2021-11-02 06:01:04	1
2021-11-02 06:01:11	1
2021-11-02 06:01:18	1
2021-11-02 06:01:23	1
2021-11-02 06:01:26	1
2021-11-02 06:01:30	1
2021-11-02 06:03:11	-1
2021-11-02 06:03:27	1
2021-11-02 06:04:21	-1
2021-11-02 06:04:59	-1
2021-11-02 06:05:14	-1
2021-11-02 06:07:13	-1
2021-11-02 06:07:26	-1
2021-11-02 06:12:51	-1
2021-11-02 06:15:16	-1
2021-11-02 06:16:26	-1
2021-11-02 06:48:48	1
2021-11-02 06:48:53	1
2021-11-02 06:48:58	1
2021-11-02 06:49:03	1
2021-11-02 06:49:17	1
2021-11-02 06:49:24	1
2021-11-02 06:49:29	1
2021-11-02 06:49:35	1
2021-11-02 06:51:15	-1
2021-11-02 06:51:34	1
2021-11-02 07:00:33	-1
2021-11-02 07:01:49	1
2021-11-02 07:03:41	-1
2021-11-02 07:05:18	1
2021-11-02 07:05:40	-1
2021-11-02 07:06:01	1
2021-11-02 07:07:09	-1
2021-11-02 07:07:26	1
2021-11-02 07:09:11	-1
2021-11-02 07:09:16	-1
2021-11-02 07:12:56	-1
2021-11-02 07:14:41	-1
2021-11-02 07:23:22	1
2021-11-02 07:26:44	-1
2021-11-02 07:27:02	1
2021-11-02 07:31:20	-1
2021-11-02 07:40:28	-1
2021-11-02 07:47:09	-1
2021-11-02 07:57:51	-1
2021-11-02 07:59:18	-1
2021-11-02 08:17:55	1
2021-11-02 08:20:12	-1
2021-11-02 08:21:13	-1
2021-11-02 08:22:05	-1
2021-11-02 08:30:36	1
2021-11-02 08:45:21	-1
2021-11-02 09:46:02	-1
2021-11-02 09:47:47	-1
2021-11-02 12:10:53	1
2021-11-02 12:36:30	1
2021-11-02 12:41:32	-1
2021-11-02 12:50:49	-1
2021-11-02 12:52:22	1
2021-11-02 12:52:28	1
2021-11-02 12:52:32	1
2021-11-02 12:52:40	1
2021-11-02 12:52:44	1
2021-11-02 12:52:47	1
2021-11-02 12:53:02	1
2021-11-02 12:53:28	1
2021-11-02 12:53:29	1
2021-11-02 12:53:40	1
2021-11-02 12:54:19	1
2021-11-02 12:54:24	1
2021-11-02 12:55:49	-1
2021-11-02 12:56:21	1
2021-11-02 12:56:26	-1
2021-11-02 12:56:43	1
2021-11-02 12:57:00	-1
2021-11-02 12:57:20	1
2021-11-02 12:59:26	-1
2021-11-02 13:29:41	1
2021-11-02 13:30:19	-1
2021-11-02 13:30:36	1
2021-11-02 13:32:28	-1
2021-11-02 13:32:45	1
2021-11-02 13:34:28	-1
2021-11-02 13:34:48	1
2021-11-02 13:38:02	-1
2021-11-02 13:38:19	1
2021-11-02 13:41:20	-1
2021-11-02 13:41:37	1
2021-11-02 13:45:56	-1
2021-11-02 13:46:15	1
2021-11-02 13:48:16	-1
2021-11-02 13:52:53	1
2021-11-02 13:56:18	-1
2021-11-02 14:04:13	1
2021-11-02 14:08:02	-1
2021-11-02 14:08:20	1
2021-11-02 14:11:26	-1
2021-11-02 14:27:21	1
2021-11-02 14:28:14	-1
2021-11-02 14:28:57	1
2021-11-02 14:31:12	-1
2021-11-02 14:45:49	1
2021-11-02 14:48:16	-1
2021-11-02 14:48:36	1
2021-11-02 14:52:36	-1
2021-11-02 14:53:56	-1
2021-11-02 15:00:39	1
2021-11-02 15:02:03	1
2021-11-02 15:02:51	-1
2021-11-02 15:16:41	1
2021-11-02 15:17:01	-1
2021-11-02 15:19:07	1
2021-11-02 15:20:19	-1
2021-11-02 15:20:46	1
2021-11-02 15:21:52	-1
2021-11-02 15:22:00	-1
2021-11-02 15:22:17	1
2021-11-02 15:22:23	1
2021-11-02 15:24:01	-1
2021-11-02 15:24:20	1
2021-11-02 15:25:47	-1
2021-11-02 15:26:05	1
2021-11-02 15:32:06	-1
2021-11-02 15:32:15	-1
2021-11-02 15:32:25	1
2021-11-02 15:32:34	1
2021-11-02 15:34:03	-1
2021-11-02 15:34:21	1
2021-11-02 15:36:55	-1
2021-11-02 15:37:14	1
2021-11-02 15:37:15	-1
2021-11-02 15:38:12	1
2021-11-02 15:57:25	-1
2021-11-02 15:57:42	1
2021-11-02 15:59:06	-1
2021-11-02 15:59:25	1
2021-11-02 16:00:26	-1
2021-11-02 16:00:44	1
2021-11-02 16:02:15	-1
2021-11-02 16:03:29	1
2021-11-02 16:07:16	-1
2021-11-02 16:08:03	1
2021-11-02 16:11:07	-1
2021-11-02 16:11:26	1
2021-11-02 16:13:41	-1
2021-11-02 16:13:59	1
2021-11-02 16:17:36	-1
2021-11-02 16:17:56	1
2021-11-02 16:20:49	-1
2021-11-02 16:21:09	1
2021-11-02 16:23:27	-1
2021-11-02 16:23:55	1
2021-11-02 16:27:05	-1
2021-11-02 16:27:23	1
2021-11-02 16:28:07	-1
2021-11-02 16:28:26	1
2021-11-02 16:30:23	-1
2021-11-02 16:30:41	1
2021-11-02 16:34:17	-1
2021-11-02 16:34:44	-1
2021-11-02 16:37:06	-1
2021-11-02 17:19:42	-1
2021-11-02 17:22:09	-1
2021-11-02 17:25:13	-1
2021-11-02 17:28:28	-1
2021-11-02 17:28:58	-1
2021-11-02 17:31:23	-1
2021-11-02 18:00:37	1
2021-11-02 18:00:42	1
2021-11-02 18:00:45	1
2021-11-02 18:00:49	1
2021-11-02 18:05:54	-1
2021-11-02 18:07:01	-1
2021-11-02 18:08:06	-1
2021-11-02 18:23:59	-1
2021-11-02 19:17:05	-1
2021-11-02 19:18:08	-1
2021-11-02 19:19:12	-1
2021-11-02 20:18:04	1
2021-11-02 20:18:10	1
2021-11-02 20:18:44	1
2021-11-02 20:30:58	-1
2021-11-02 20:53:17	1
2021-11-02 20:53:45	-1
2021-11-02 21:03:31	-1
2021-11-02 21:18:05	1
2021-11-02 21:25:01	-1
2021-11-02 21:26:21	1
2021-11-02 23:40:19	1
2021-11-02 23:44:55	-1
2021-11-02 23:45:51	-1
2021-11-02 23:49:57	-1
2021-11-03 02:11:23	1
2021-11-03 02:33:44	-1
2021-11-03 06:00:39	1
2021-11-03 06:00:46	1
2021-11-03 06:00:50	1
2021-11-03 06:00:55	1
2021-11-03 06:01:01	1
2021-11-03 06:01:05	1
2021-11-03 06:01:08	1
2021-11-03 06:01:14	1
2021-11-03 06:01:18	1
2021-11-03 06:01:23	1
2021-11-03 06:01:28	1
2021-11-03 06:01:35	1
2021-11-03 06:02:05	-1
2021-11-03 06:02:24	1
2021-11-03 06:03:20	-1
2021-11-03 06:03:38	1
2021-11-03 06:04:17	-1
2021-11-03 06:04:35	1
2021-11-03 06:05:55	-1
2021-11-03 06:08:00	-1
2021-11-03 06:08:05	-1
2021-11-03 06:10:00	-1
2021-11-03 06:11:20	1
2021-11-03 06:15:28	-1
2021-11-03 06:16:02	-1
2021-11-03 06:28:59	-1
2021-11-03 06:31:21	-1
2021-11-03 06:58:00	1
2021-11-03 07:09:40	1
2021-11-03 07:09:46	1
2021-11-03 07:09:53	1
2021-11-03 07:09:57	1
2021-11-03 07:10:03	1
2021-11-03 07:10:25	1
2021-11-03 07:12:30	-1
2021-11-03 07:12:48	1
2021-11-03 07:19:21	-1
2021-11-03 07:19:39	1
2021-11-03 07:23:34	-1
2021-11-03 07:23:51	1
2021-11-03 07:25:02	-1
2021-11-03 07:25:21	1
2021-11-03 07:28:39	-1
2021-11-03 07:28:58	-1
2021-11-03 07:29:08	1
2021-11-03 07:29:17	1
2021-11-03 07:30:25	-1
2021-11-03 07:30:43	1
2021-11-03 07:31:23	-1
2021-11-03 07:51:23	-1
2021-11-03 07:53:11	-1
2021-11-03 07:55:04	-1
2021-11-03 07:56:29	1
2021-11-03 07:57:36	1
2021-11-03 07:59:51	-1
2021-11-03 08:02:33	-1
2021-11-03 08:04:52	-1
2021-11-03 08:07:28	-1
2021-11-03 08:18:31	-1
2021-11-03 08:18:51	-1
2021-11-03 08:30:39	1
2021-11-03 08:46:09	-1
2021-11-03 09:44:32	-1
2021-11-03 09:46:21	-1
2021-11-03 10:19:00	1
2021-11-03 10:31:16	-1
2021-11-03 10:33:59	-1
2021-11-03 10:46:23	-1
2021-11-03 12:36:31	1
2021-11-03 12:50:53	-1
2021-11-03 12:52:24	1
2021-11-03 12:52:29	1
2021-11-03 12:52:34	1
2021-11-03 12:52:39	1
2021-11-03 12:52:44	1
2021-11-03 12:52:51	1
2021-11-03 12:52:55	1
2021-11-03 12:53:01	1
2021-11-03 12:53:05	1
2021-11-03 12:53:27	1
2021-11-03 12:53:30	1
2021-11-03 12:53:33	1
2021-11-03 12:54:24	-1
2021-11-03 12:54:50	1
2021-11-03 12:55:12	-1
2021-11-03 12:55:30	1
2021-11-03 12:55:33	-1
2021-11-03 12:55:52	1
2021-11-03 12:56:33	-1
2021-11-03 12:56:50	1
2021-11-03 12:57:41	-1
2021-11-03 12:58:00	1
2021-11-03 12:58:25	-1
2021-11-03 12:58:53	1
2021-11-03 12:59:20	-1
2021-11-03 12:59:38	1
2021-11-03 13:03:34	-1
2021-11-03 13:03:52	1
2021-11-03 13:04:29	-1
2021-11-03 13:04:34	-1
2021-11-03 13:04:53	1
2021-11-03 13:05:18	-1
2021-11-03 13:05:21	1
2021-11-03 13:06:31	-1
2021-11-03 13:08:06	-1
2021-11-03 13:08:10	1
2021-11-03 13:09:31	-1
2021-11-03 13:09:47	1
2021-11-03 13:12:24	-1
2021-11-03 13:13:30	-1
2021-11-03 13:21:07	-1
2021-11-03 13:48:08	1
2021-11-03 13:51:35	-1
2021-11-03 14:07:10	1
2021-11-03 14:11:03	-1
2021-11-03 14:21:23	-1
2021-11-03 14:47:38	1
2021-11-03 14:49:05	-1
2021-11-03 14:52:19	-1
2021-11-03 15:05:34	1
2021-11-03 15:09:21	-1
2021-11-03 15:16:16	1
2021-11-03 15:19:37	-1
2021-11-03 15:20:20	-1
2021-11-03 15:20:42	-1
2021-11-03 15:35:38	-1
2021-11-03 16:05:30	-1
2021-11-03 16:07:16	-1
2021-11-03 18:00:41	1
2021-11-03 18:00:51	1
2021-11-03 18:00:57	1
2021-11-03 18:00:59	1
2021-11-03 18:05:41	-1
2021-11-03 18:06:38	-1
2021-11-03 18:09:53	-1
2021-11-03 18:19:30	-1
2021-11-03 20:18:03	1
2021-11-03 20:18:11	1
2021-11-03 20:18:42	1
2021-11-03 20:29:05	-1
2021-11-03 21:31:29	-1
2021-11-03 21:51:10	1
2021-11-03 22:00:01	-1
2021-11-03 22:04:16	1
2021-11-03 23:01:21	1
2021-11-03 23:01:41	-1
2021-11-04 00:36:02	1
2021-11-04 00:41:36	-1
2021-11-04 00:42:34	-1
2021-11-04 00:47:58	-1
2021-11-04 02:06:13	1
2021-11-04 02:27:42	-1
2021-11-04 06:00:44	1
2021-11-04 06:00:49	1
2021-11-04 06:00:54	1
2021-11-04 06:00:58	1
2021-11-04 06:01:03	1
2021-11-04 06:01:08	1
2021-11-04 06:01:12	1
2021-11-04 06:01:16	1
2021-11-04 06:01:23	1
2021-11-04 06:01:28	1
2021-11-04 06:01:31	1
2021-11-04 06:01:36	1
2021-11-04 06:02:21	-1
2021-11-04 06:02:39	1
2021-11-04 06:04:35	-1
2021-11-04 06:04:54	-1
2021-11-04 06:04:54	1
2021-11-04 06:05:13	1
2021-11-04 06:06:33	-1
2021-11-04 06:06:50	1
2021-11-04 06:06:51	-1
2021-11-04 06:07:24	-1
2021-11-04 06:08:49	-1
2021-11-04 06:16:19	-1
2021-11-04 06:17:11	-1
2021-11-04 06:18:20	-1
2021-11-04 06:19:40	-1
2021-11-04 06:42:34	1
2021-11-04 06:42:40	1
2021-11-04 06:42:56	-1
2021-11-04 06:55:02	1
2021-11-04 06:55:08	1
2021-11-04 06:55:15	1
2021-11-04 06:55:19	1
2021-11-04 06:55:25	1
2021-11-04 06:55:52	1
2021-11-04 06:58:12	-1
2021-11-04 06:58:31	1
2021-11-04 07:06:16	-1
2021-11-04 07:06:34	1
2021-11-04 07:08:13	-1
2021-11-04 07:08:31	1
2021-11-04 07:12:15	-1
2021-11-04 07:12:34	1
2021-11-04 07:15:40	-1
2021-11-04 07:15:58	1
2021-11-04 07:17:46	-1
2021-11-04 07:18:03	1
2021-11-04 07:20:14	-1
2021-11-04 07:26:33	-1
2021-11-04 07:29:35	-1
2021-11-04 07:30:44	-1
2021-11-04 07:42:01	-1
2021-11-04 07:42:34	-1
2021-11-04 08:06:04	1
2021-11-04 08:09:14	-1
2021-11-04 08:11:54	-1
2021-11-04 08:14:34	-1
2021-11-04 08:30:45	1
2021-11-04 08:47:31	-1
2021-11-04 09:43:22	-1
2021-11-04 09:45:05	-1
2021-11-04 10:51:59	-1
2021-11-04 10:53:07	-1
2021-11-04 12:36:41	1
2021-11-04 12:53:45	-1
2021-11-04 12:55:11	1
2021-11-04 12:55:22	1
2021-11-04 12:55:29	1
2021-11-04 12:55:34	1
2021-11-04 12:55:55	1
2021-11-04 12:56:10	1
2021-11-04 12:56:16	1
2021-11-04 12:56:21	1
2021-11-04 12:56:29	1
2021-11-04 12:56:33	1
2021-11-04 12:56:44	1
2021-11-04 12:57:57	1
2021-11-04 13:01:46	-1
2021-11-04 13:02:02	1
2021-11-04 13:05:34	-1
2021-11-04 13:14:33	1
2021-11-04 13:16:25	-1
2021-11-04 13:16:28	-1
2021-11-04 13:16:47	1
2021-11-04 13:23:17	1
2021-11-04 13:26:30	-1
2021-11-04 13:26:48	1
2021-11-04 13:29:39	-1
2021-11-04 13:30:56	-1
2021-11-04 13:31:48	-1
2021-11-04 13:36:24	1
2021-11-04 13:38:31	1
2021-11-04 13:40:01	-1
2021-11-04 13:40:21	1
2021-11-04 13:40:41	-1
2021-11-04 13:42:42	1
2021-11-04 13:42:47	-1
2021-11-04 13:44:32	-1
2021-11-04 13:47:06	-1
2021-11-04 14:09:29	-1
2021-11-04 14:11:23	-1
2021-11-04 14:32:39	-1
2021-11-04 14:37:55	1
2021-11-04 14:40:16	1
2021-11-04 14:41:02	-1
2021-11-04 14:42:37	1
2021-11-04 14:42:52	1
2021-11-04 14:43:35	-1
2021-11-04 14:44:27	-1
2021-11-04 14:46:22	-1
2021-11-04 14:46:53	-1
2021-11-04 15:16:10	1
2021-11-04 15:17:40	1
2021-11-04 15:19:21	-1
2021-11-04 15:21:05	-1
2021-11-04 15:23:03	-1
2021-11-04 15:23:37	-1
2021-11-04 15:56:05	-1
2021-11-04 15:57:46	-1
2021-11-04 18:00:45	1
2021-11-04 18:00:49	1
2021-11-04 18:00:53	1
2021-11-04 18:00:58	1
2021-11-04 18:04:48	-1
2021-11-04 18:07:56	-1
2021-11-04 18:08:16	-1
2021-11-04 18:15:50	-1
2021-11-04 20:15:36	1
2021-11-04 20:15:42	1
2021-11-04 20:16:17	1
2021-11-04 20:28:53	-1
2021-11-04 21:22:41	-1
2021-11-04 21:39:36	1
2021-11-04 21:48:12	-1
2021-11-04 21:51:42	1
2021-11-05 00:43:50	1
2021-11-05 00:51:11	-1
2021-11-05 00:51:35	-1
2021-11-05 00:54:15	-1
2021-11-05 02:05:11	1
2021-11-05 02:26:29	-1
2021-11-05 06:00:48	1
2021-11-05 06:00:54	1
2021-11-05 06:00:58	1
2021-11-05 06:01:03	1
2021-11-05 06:01:08	1
2021-11-05 06:01:11	1
2021-11-05 06:01:14	1
2021-11-05 06:01:18	1
2021-11-05 06:01:24	1
2021-11-05 06:01:28	1
2021-11-05 06:01:43	1
2021-11-05 06:01:56	1
2021-11-05 06:02:52	-1
2021-11-05 06:03:11	1
2021-11-05 06:04:35	-1
2021-11-05 06:04:55	1
2021-11-05 06:04:58	-1
2021-11-05 06:05:16	1
2021-11-05 06:06:11	-1
2021-11-05 06:06:29	1
2021-11-05 06:06:33	-1
2021-11-05 06:07:59	-1
2021-11-05 06:09:18	-1
2021-11-05 06:15:32	-1
2021-11-05 06:17:31	-1
2021-11-05 06:18:30	1
2021-11-05 06:18:49	-1
2021-11-05 06:26:53	1
2021-11-05 06:26:57	1
2021-11-05 06:27:01	1
2021-11-05 06:27:04	1
2021-11-05 06:28:12	1
2021-11-05 06:29:43	-1
2021-11-05 06:30:01	1
2021-11-05 06:34:31	-1
2021-11-05 06:34:34	-1
2021-11-05 06:34:53	1
2021-11-05 06:39:43	1
2021-11-05 06:41:18	-1
2021-11-05 06:41:25	-1
2021-11-05 06:41:44	1
2021-11-05 06:41:58	1
2021-11-05 06:43:21	-1
2021-11-05 06:43:40	1
2021-11-05 06:43:47	-1
2021-11-05 06:51:54	1
2021-11-05 06:55:24	-1
2021-11-05 06:56:27	1
2021-11-05 07:04:10	-1
2021-11-05 07:22:06	1
2021-11-05 07:22:26	-1
2021-11-05 07:29:15	-1
2021-11-05 07:30:00	-1
2021-11-05 07:31:53	-1
2021-11-05 07:41:38	-1
2021-11-05 07:44:45	-1
2021-11-05 08:09:29	-1
2021-11-05 08:10:02	-1
2021-11-05 08:30:48	1
2021-11-05 08:46:01	-1
2021-11-05 09:09:37	-1
2021-11-05 09:10:11	-1
2021-11-05 10:11:39	-1
2021-11-05 10:14:07	-1
2021-11-05 12:36:45	1
2021-11-05 12:51:12	-1
2021-11-05 12:52:40	1
2021-11-05 12:52:44	1
2021-11-05 12:52:58	1
2021-11-05 12:53:12	1
2021-11-05 12:53:17	1
2021-11-05 12:53:33	1
2021-11-05 12:53:40	1
2021-11-05 12:53:53	1
2021-11-05 12:54:24	1
2021-11-05 12:54:29	1
2021-11-05 12:56:44	1
2021-11-05 12:56:54	1
2021-11-05 13:02:17	-1
2021-11-05 13:03:18	1
2021-11-05 13:07:15	-1
2021-11-05 13:13:46	1
2021-11-05 13:17:24	-1
2021-11-05 13:20:29	1
2021-11-05 13:21:54	-1
2021-11-05 13:21:58	-1
2021-11-05 13:22:16	1
2021-11-05 13:27:28	1
2021-11-05 13:30:15	-1
2021-11-05 13:30:34	1
2021-11-05 13:31:59	-1
2021-11-05 13:32:15	1
2021-11-05 13:33:16	-1
2021-11-05 13:33:34	1
2021-11-05 13:35:31	-1
2021-11-05 13:39:45	1
2021-11-05 13:43:20	-1
2021-11-05 13:43:30	-1
2021-11-05 13:44:36	-1
2021-11-05 13:47:02	1
2021-11-05 13:48:13	1
2021-11-05 13:50:13	1
2021-11-05 13:51:49	-1
2021-11-05 13:52:08	1
2021-11-05 13:54:16	-1
2021-11-05 13:54:51	1
2021-11-05 13:56:19	-1
2021-11-05 13:58:21	-1
2021-11-05 13:58:29	1
2021-11-05 13:59:04	-1
2021-11-05 14:00:18	1
2021-11-05 14:01:18	1
2021-11-05 14:01:24	-1
2021-11-05 14:02:08	-1
2021-11-05 14:03:47	-1
2021-11-05 14:04:07	1
